EVI,NDVI,date,gid,name
1663.699759383496,1906.3715993872559,2003-07-28T00:00:00,10,N
3121.419844659905,3313.9468853206176,2003-07-28T00:00:00,11,R/C
1596.1976267484174,1704.1507699404215,2003-07-28T00:00:00,22,R/S
1632.1888658838504,1821.1426878182501,2003-07-28T00:00:00,23,H/W
1108.0717815313076,1285.8732206170214,2003-07-28T00:00:00,24,L
2438.0680967146327,2909.5975374279487,2003-07-28T00:00:00,12,S
2211.8025830892166,2272.2739366002684,2003-07-28T00:00:00,13,T
1701.4719839378051,1880.4741331673547,2003-07-28T00:00:00,14,K/W
3063.8482623368714,3228.4149628476393,2003-07-28T00:00:00,15,R/N
2032.9112094145148,3446.65535600555,2003-07-28T00:00:00,16,M/E
1200.130567087346,1693.0297174886914,2003-07-28T00:00:00,17,M/W
1747.4715696858332,2092.4338597228752,2003-07-28T00:00:00,18,H/E
2755.349117341305,3205.776672247296,2003-07-28T00:00:00,19,K/E
2330.4672252588603,2432.3055625743905,2003-07-28T00:00:00,20,P/S
1311.351524412932,1309.1421388297913,2003-07-28T00:00:00,21,P/N
925.8690332499817,1457.3161793286426,2003-08-13T00:00:00,1,A
885.2080566096063,1711.1096903838345,2003-08-13T00:00:00,2,B
1059.9857751606012,1940.2689106291025,2003-08-13T00:00:00,3,C
1593.2201459906353,2817.8117983320344,2003-08-13T00:00:00,4,D
1625.1274095624262,2920.6488772673238,2003-08-13T00:00:00,5,E
1517.4682988742154,2111.0832737157307,2003-08-13T00:00:00,6,F/S
1603.1448007805404,2589.245744942521,2003-08-13T00:00:00,7,G/S
1912.245294500968,2798.840464587689,2003-08-13T00:00:00,8,F/N
1606.3660722877405,2543.863037701204,2003-08-13T00:00:00,9,G/N
2735.904333730969,4124.061815882131,2003-08-13T00:00:00,10,N
2916.286242021521,4333.564017837768,2003-08-13T00:00:00,11,R/C
3280.27867409875,4064.1293002791467,2003-08-13T00:00:00,22,R/S
1963.0105042413693,3243.148638074876,2003-08-13T00:00:00,23,H/W
2244.0894206028247,3810.836451886157,2003-08-13T00:00:00,24,L
2435.9984694208097,3309.3901723357185,2003-08-13T00:00:00,12,S
2422.608457363077,2684.2424650821345,2003-08-13T00:00:00,13,T
2590.062621260705,3910.985586520118,2003-08-13T00:00:00,14,K/W
2611.1801980977584,3405.3621214222912,2003-08-13T00:00:00,15,R/N
2401.9588745262786,2892.686533590866,2003-08-13T00:00:00,16,M/E
2536.331628481942,3073.459849929969,2003-08-13T00:00:00,17,M/W
2399.207565898005,4033.8085483697528,2003-08-13T00:00:00,18,H/E
2459.252411831579,3927.5343935196342,2003-08-13T00:00:00,19,K/E
3312.9835075824603,4311.82102745622,2003-08-13T00:00:00,20,P/S
3109.6969107071636,4080.445179248373,2003-08-13T00:00:00,21,P/N
1488.0164656527497,1686.512162124128,2003-08-29T00:00:00,1,A
730.6972925820987,766.6781212986899,2003-08-29T00:00:00,2,B
991.5294138866117,1191.740137872023,2003-08-29T00:00:00,3,C
2017.926309128348,2977.6139840278247,2003-08-29T00:00:00,4,D
1609.145409530161,2298.892944497922,2003-08-29T00:00:00,5,E
2026.7246484027842,3489.506129112937,2003-08-29T00:00:00,6,F/S
2584.683951372329,4015.869725634322,2003-08-29T00:00:00,7,G/S
2558.584117332529,2969.443497058527,2003-08-29T00:00:00,8,F/N
2184.301192523297,2487.2362372053753,2003-08-29T00:00:00,9,G/N
2757.314470840849,3881.5110055058135,2003-08-29T00:00:00,10,N
3740.761282640202,5007.35504423757,2003-08-29T00:00:00,11,R/C
2860.439237090597,4301.6819029816215,2003-08-29T00:00:00,22,R/S
2554.030989071377,2734.0976974430514,2003-08-29T00:00:00,23,H/W
2253.249168091862,3658.237942538835,2003-08-29T00:00:00,24,L
3099.803999666308,3526.467093815937,2003-08-29T00:00:00,12,S
4132.614055743994,4306.98294410723,2003-08-29T00:00:00,13,T
2570.260094626808,4471.959822441948,2003-08-29T00:00:00,14,K/W
2646.1539109075984,3960.006453744601,2003-08-29T00:00:00,15,R/N
3021.8685359816413,3631.0574679580345,2003-08-29T00:00:00,16,M/E
2636.7133535211287,3922.332789539955,2003-08-29T00:00:00,17,M/W
2789.0732602493104,3053.4725334930913,2003-08-29T00:00:00,18,H/E
2722.43416059709,3876.8448954078167,2003-08-29T00:00:00,19,K/E
3673.6939337467047,4729.586513560149,2003-08-29T00:00:00,20,P/S
3376.2175378459747,4926.6528258975795,2003-08-29T00:00:00,21,P/N
1404.9105591939865,2331.8059466262484,2003-09-14T00:00:00,1,A
1197.1466725389748,1819.4995300730407,2003-09-14T00:00:00,2,B
1087.4410780610674,2021.0185244296067,2003-09-14T00:00:00,3,C
1816.068798893444,2747.920963139927,2003-09-14T00:00:00,4,D
1259.6565405443214,1988.126471065892,2003-09-14T00:00:00,5,E
1194.0882169587376,2432.402893887603,2003-09-14T00:00:00,6,F/S
1589.8233946621128,2704.386750070721,2003-09-14T00:00:00,7,G/S
2021.2590818918122,3020.803846376744,2003-09-14T00:00:00,8,F/N
1771.2141550010272,2646.023931381095,2003-09-14T00:00:00,9,G/N
2021.692616189453,2575.4263529334603,2003-09-14T00:00:00,10,N
3578.644524788923,4759.583402605611,2003-09-14T00:00:00,11,R/C
2937.702832512204,3967.8805485624453,2003-09-14T00:00:00,22,R/S
2153.361543203327,3120.4129510116504,2003-09-14T00:00:00,23,H/W
2320.8707388232237,3263.49621174688,2003-09-14T00:00:00,24,L
2223.704102895055,2918.4972660406947,2003-09-14T00:00:00,12,S
3904.0547529273995,4884.6866467686405,2003-09-14T00:00:00,13,T
2599.649286605454,3914.404392381812,2003-09-14T00:00:00,14,K/W
2768.323270480645,4329.175767219279,2003-09-14T00:00:00,15,R/N
2059.093933204097,2451.2536299490466,2003-09-14T00:00:00,16,M/E
2050.426105599707,2930.1361937379784,2003-09-14T00:00:00,17,M/W
2136.3322969069322,3536.0265438963274,2003-09-14T00:00:00,18,H/E
2479.0305577664717,3852.478415458074,2003-09-14T00:00:00,19,K/E
3510.0388925734724,4446.349173500308,2003-09-14T00:00:00,20,P/S
3279.425032112854,4625.771786875408,2003-09-14T00:00:00,21,P/N
1664.5648874063183,3625.881025627171,2003-09-30T00:00:00,1,A
1073.7533547869766,2698.9464131704885,2003-09-30T00:00:00,2,B
1158.2436523650426,2720.4905484665223,2003-09-30T00:00:00,3,C
1734.2926361791006,3787.450229222305,2003-09-30T00:00:00,4,D
1464.0765182554492,3511.4900579471496,2003-09-30T00:00:00,5,E
1729.893005658313,3701.329192670697,2003-09-30T00:00:00,6,F/S
1872.9175184205264,3911.256281733653,2003-09-30T00:00:00,7,G/S
2023.732507874703,3957.615214384242,2003-09-30T00:00:00,8,F/N
1542.0540909809365,3177.851560078336,2003-09-30T00:00:00,9,G/N
2473.3243048857275,4819.425525458349,2003-09-30T00:00:00,10,N
3430.341612131323,6119.521412222574,2003-09-30T00:00:00,11,R/C
2868.5216020240637,5114.061621270404,2003-09-30T00:00:00,22,R/S
1774.4160791882202,3252.4917283811046,2003-09-30T00:00:00,23,H/W
2055.671336485082,3908.6727845701935,2003-09-30T00:00:00,24,L
2662.064802389108,5086.1851526259525,2003-09-30T00:00:00,12,S
3415.7178051112473,6276.963486812857,2003-09-30T00:00:00,13,T
2347.5613758135155,4289.409459288529,2003-09-30T00:00:00,14,K/W
3144.618398994411,5704.585714530847,2003-09-30T00:00:00,15,R/N
2923.345915882089,5190.264968911357,2003-09-30T00:00:00,16,M/E
2415.101327947219,4327.693239446027,2003-09-30T00:00:00,17,M/W
2027.3986505690423,3711.4016677856016,2003-09-30T00:00:00,18,H/E
2342.829001982089,4204.13853827256,2003-09-30T00:00:00,19,K/E
3298.784086091175,5563.311158366615,2003-09-30T00:00:00,20,P/S
2866.907757844777,5227.812205722264,2003-09-30T00:00:00,21,P/N
1169.6882381173073,2918.728242284942,2003-10-16T00:00:00,1,A
1042.2581015351998,2502.523687713957,2003-10-16T00:00:00,2,B
922.9556862824505,2439.6225351922553,2003-10-16T00:00:00,3,C
1583.49331424609,3509.970856617996,2003-10-16T00:00:00,4,D
1339.9069932833945,3213.1805788434967,2003-10-16T00:00:00,5,E
1435.1489872947054,3237.3007885534857,2003-10-16T00:00:00,6,F/S
1486.8535174553494,3521.7142218900613,2003-10-16T00:00:00,7,G/S
1905.7703782009326,3470.368757253308,2003-10-16T00:00:00,8,F/N
1527.0671614942792,3070.5750137673995,2003-10-16T00:00:00,9,G/N
2359.052087115709,4593.342837155507,2003-10-16T00:00:00,10,N
2903.597416661797,5790.547190626507,2003-10-16T00:00:00,11,R/C
2465.9824086300673,4836.396299882591,2003-10-16T00:00:00,22,R/S
1716.2398277951943,3337.358348007789,2003-10-16T00:00:00,23,H/W
1801.6413035350101,3616.8629732248387,2003-10-16T00:00:00,24,L
2570.9040299595017,4933.433015893703,2003-10-16T00:00:00,12,S
3131.7090083005987,6013.798574787262,2003-10-16T00:00:00,13,T
2235.841409019445,4017.5112917741935,2003-10-16T00:00:00,14,K/W
2596.502239895381,5123.661043492806,2003-10-16T00:00:00,15,R/N
2871.3997505946577,4804.072356400977,2003-10-16T00:00:00,16,M/E
2316.354618485437,3915.213541771174,2003-10-16T00:00:00,17,M/W
2062.782032851269,3564.559843545802,2003-10-16T00:00:00,18,H/E
2076.5963395687804,3977.3776715892604,2003-10-16T00:00:00,19,K/E
2766.4150462327034,5165.261715367517,2003-10-16T00:00:00,20,P/S
2619.22615639329,4854.508698746182,2003-10-16T00:00:00,21,P/N
998.1777011420648,2750.9365296647456,2003-11-01T00:00:00,1,A
926.911794454668,2437.010905703989,2003-11-01T00:00:00,2,B
829.4431748734846,2368.6957742875197,2003-11-01T00:00:00,3,C
1167.2235741744407,3345.8936551861457,2003-11-01T00:00:00,4,D
1200.8484720661245,3181.270673811689,2003-11-01T00:00:00,5,E
1304.102578309795,2976.293129542506,2003-11-01T00:00:00,6,F/S
1363.8185759891965,3481.6423826568976,2003-11-01T00:00:00,7,G/S
1494.2411548269095,3130.951511000375,2003-11-01T00:00:00,8,F/N
1213.4763819715113,2866.548743079354,2003-11-01T00:00:00,9,G/N
2117.808792897862,4428.580509624554,2003-11-01T00:00:00,10,N
2768.0392509877993,5515.8441138508215,2003-11-01T00:00:00,11,R/C
2240.106824815202,4394.820172781173,2003-11-01T00:00:00,22,R/S
1463.3636374759155,3103.013869700193,2003-11-01T00:00:00,23,H/W
1556.6431782934064,3213.2197924371367,2003-11-01T00:00:00,24,L
2196.482798819656,4541.597712963877,2003-11-01T00:00:00,12,S
2791.0231433259473,5684.986559861084,2003-11-01T00:00:00,13,T
1856.6273616627561,3719.2023001487987,2003-11-01T00:00:00,14,K/W
2579.399534403677,5029.5636054091965,2003-11-01T00:00:00,15,R/N
2228.2778696298024,4386.357884590965,2003-11-01T00:00:00,16,M/E
1847.9310008709424,3638.0032373522704,2003-11-01T00:00:00,17,M/W
1659.442586932887,3189.455360709765,2003-11-01T00:00:00,18,H/E
1762.4917927378408,3460.8625865633226,2003-11-01T00:00:00,19,K/E
2418.419996580541,4634.08204329729,2003-11-01T00:00:00,20,P/S
2139.4030729232104,4357.83434280425,2003-11-01T00:00:00,21,P/N
968.4541226810846,2486.0268503857087,2003-11-17T00:00:00,1,A
641.6906393434626,1654.0142093843533,2003-11-17T00:00:00,2,B
739.4330233972786,1988.6723937237186,2003-11-17T00:00:00,3,C
1221.9829774969587,3034.048719903021,2003-11-17T00:00:00,4,D
1175.4640482132554,2882.062916759636,2003-11-17T00:00:00,5,E
1261.2977255661424,2857.006777664239,2003-11-17T00:00:00,6,F/S
1411.8022549157254,3194.5023272876024,2003-11-17T00:00:00,7,G/S
1472.6137131914147,2965.7240674861714,2003-11-17T00:00:00,8,F/N
1135.704989296037,2590.963764294212,2003-11-17T00:00:00,9,G/N
2018.3323365296305,4109.167814529388,2003-11-17T00:00:00,10,N
2852.5184002038764,5323.854527169114,2003-11-17T00:00:00,11,R/C
2263.169991983569,4148.141747134056,2003-11-17T00:00:00,22,R/S
1198.495484143228,2772.1676796575985,2003-11-17T00:00:00,23,H/W
1511.5512454414954,2958.0133265186023,2003-11-17T00:00:00,24,L
2206.875684041951,4414.601758112041,2003-11-17T00:00:00,12,S
2692.9771925913237,5256.650215991784,2003-11-17T00:00:00,13,T
1715.7181692078955,3386.388816192804,2003-11-17T00:00:00,14,K/W
2615.2805217022665,4877.878992543928,2003-11-17T00:00:00,15,R/N
2260.8383214880664,4182.916941036031,2003-11-17T00:00:00,16,M/E
1859.295908313948,3422.97922854148,2003-11-17T00:00:00,17,M/W
1444.2776039551795,2957.4913805690944,2003-11-17T00:00:00,18,H/E
1769.9820732679748,3403.8993871648163,2003-11-17T00:00:00,19,K/E
2417.933462149961,4416.274558341166,2003-11-17T00:00:00,20,P/S
2152.5645378591776,4266.535542027672,2003-11-17T00:00:00,21,P/N
1018.5755269007058,2729.546113892716,2003-12-03T00:00:00,1,A
581.8012343620709,1761.3011623316193,2003-12-03T00:00:00,2,B
658.8277214967505,1914.2949903057074,2003-12-03T00:00:00,3,C
1085.6116940445984,3013.129600812024,2003-12-03T00:00:00,4,D
1151.4122184160865,2708.8780214780845,2003-12-03T00:00:00,5,E
1262.818630104579,3247.679319492138,2003-12-03T00:00:00,6,F/S
1157.366378558175,3172.4564295365985,2003-12-03T00:00:00,7,G/S
1253.7779824364748,2681.569436276441,2003-12-03T00:00:00,8,F/N
1121.6006589117303,2642.550995754849,2003-12-03T00:00:00,9,G/N
1791.2444726516676,4074.925838187936,2003-12-03T00:00:00,10,N
2408.39244585875,5119.063217965901,2003-12-03T00:00:00,11,R/C
1823.5324795942333,3841.0702407326753,2003-12-03T00:00:00,22,R/S
1229.36070623169,2678.015757972557,2003-12-03T00:00:00,23,H/W
1330.2214813459748,2797.3361020619573,2003-12-03T00:00:00,24,L
1824.0390238866642,4057.9645842686627,2003-12-03T00:00:00,12,S
2202.4840950781654,4846.196762590959,2003-12-03T00:00:00,13,T
1528.2002595548227,3232.1437677997346,2003-12-03T00:00:00,14,K/W
2181.014206050844,4651.067667997256,2003-12-03T00:00:00,15,R/N
1904.0025756246066,3984.224290431112,2003-12-03T00:00:00,16,M/E
1547.2335651088104,3067.10667888951,2003-12-03T00:00:00,17,M/W
1350.6010092118045,2687.9914027107393,2003-12-03T00:00:00,18,H/E
1532.2993430070605,3076.0742832046008,2003-12-03T00:00:00,19,K/E
1992.7043565834288,4063.30081071373,2003-12-03T00:00:00,20,P/S
1734.346799396032,3712.147990779356,2003-12-03T00:00:00,21,P/N
820.1401697603163,2349.0575416063557,2003-12-19T00:00:00,1,A
698.5176880741545,1705.96439959345,2003-12-19T00:00:00,2,B
677.1885889614302,1669.960374271999,2003-12-19T00:00:00,3,C
1177.25644493509,3022.1211720176625,2003-12-19T00:00:00,4,D
904.4941548314928,2572.052191205494,2003-12-19T00:00:00,5,E
1185.2029902678646,2762.0119301885998,2003-12-19T00:00:00,6,F/S
1078.9476311263227,2948.913587842241,2003-12-19T00:00:00,7,G/S
1108.9611737987964,2338.6756050433764,2003-12-19T00:00:00,8,F/N
1023.356806040056,2266.460400003797,2003-12-19T00:00:00,9,G/N
1461.9816954910489,3489.5889731614,2003-12-19T00:00:00,10,N
2116.6857271912386,4544.60762367955,2003-12-19T00:00:00,11,R/C
1569.6730437477563,3488.1073221422685,2003-12-19T00:00:00,22,R/S
1142.8542414412316,2419.30809247096,2003-12-19T00:00:00,23,H/W
1050.2348780289574,2392.8856732111662,2003-12-19T00:00:00,24,L
1671.1490419153463,3901.4124401064028,2003-12-19T00:00:00,12,S
2048.250229045697,4665.3488515240115,2003-12-19T00:00:00,13,T
1436.7558446657295,2943.065243875863,2003-12-19T00:00:00,14,K/W
1980.515158281563,4289.160495360814,2003-12-19T00:00:00,15,R/N
1634.2800396279058,3548.7136840754088,2003-12-19T00:00:00,16,M/E
1397.9542562243894,2947.075813039787,2003-12-19T00:00:00,17,M/W
1130.7946910065602,2377.3185229449773,2003-12-19T00:00:00,18,H/E
1340.83102258982,2891.685851335657,2003-12-19T00:00:00,19,K/E
1805.2524779727453,3836.1942629515993,2003-12-19T00:00:00,20,P/S
1568.6857565387445,3477.9298497209893,2003-12-19T00:00:00,21,P/N
800.0960127116458,2209.833631947041,2004-01-01T00:00:00,1,A
629.304108590429,1588.3689109805146,2004-01-01T00:00:00,2,B
637.6045659448604,1545.8532361808059,2004-01-01T00:00:00,3,C
1020.6978202736716,2601.868921554032,2004-01-01T00:00:00,4,D
931.1513093060496,2252.1250545443445,2004-01-01T00:00:00,5,E
1033.3962637326642,2318.706832972537,2004-01-01T00:00:00,6,F/S
981.4792646402752,2356.658440590075,2004-01-01T00:00:00,7,G/S
1111.8864856026353,2359.40715410217,2004-01-01T00:00:00,8,F/N
937.7085413060237,2071.8599362310047,2004-01-01T00:00:00,9,G/N
1566.6855788372006,3488.782219301322,2004-01-01T00:00:00,10,N
2181.3672446879928,4529.21593457011,2004-01-01T00:00:00,11,R/C
1589.9886316319034,3314.013075732233,2004-01-01T00:00:00,22,R/S
1083.3934695480543,2414.772465961857,2004-01-01T00:00:00,23,H/W
1143.4853305555582,2436.278957050469,2004-01-01T00:00:00,24,L
1710.1622928996787,3735.533070572361,2004-01-01T00:00:00,12,S
2024.1030726796937,4359.870109192273,2004-01-01T00:00:00,13,T
1374.107757593675,2837.4711015386633,2004-01-01T00:00:00,14,K/W
2124.858178921716,4274.185860280054,2004-01-01T00:00:00,15,R/N
1657.449211435896,3434.2198405864697,2004-01-01T00:00:00,16,M/E
1422.9577106512963,2865.6752579812437,2004-01-01T00:00:00,17,M/W
1183.9647000118762,2392.985791929496,2004-01-01T00:00:00,18,H/E
1310.9766203561494,2758.0754445040006,2004-01-01T00:00:00,19,K/E
1811.1514302296273,3615.080116513526,2004-01-01T00:00:00,20,P/S
1556.0076296251484,3337.7909427305176,2004-01-01T00:00:00,21,P/N
917.3525623237624,2028.114829668964,2004-01-17T00:00:00,1,A
391.8972748786169,1164.8301226532085,2004-01-17T00:00:00,2,B
563.9993995625177,1588.1778645565728,2004-01-17T00:00:00,3,C
842.5145833495021,2314.265877028635,2004-01-17T00:00:00,4,D
714.5841569438521,1724.5719254724554,2004-01-17T00:00:00,5,E
836.5793522615062,2220.303966651974,2004-01-17T00:00:00,6,F/S
987.0815932525502,2352.551782671018,2004-01-17T00:00:00,7,G/S
980.974435810823,2291.474396007435,2004-01-17T00:00:00,8,F/N
931.2508732521063,2350.345471677088,2004-01-17T00:00:00,9,G/N
1404.7705310154965,3335.7151471534285,2004-01-17T00:00:00,10,N
2002.7688953139145,4456.743553682694,2004-01-17T00:00:00,11,R/C
1500.0154011619202,3317.190873175617,2004-01-17T00:00:00,22,R/S
932.5531918146057,2322.1255224409924,2004-01-17T00:00:00,23,H/W
1013.49601527164,2262.4186561831925,2004-01-17T00:00:00,24,L
1585.812252996903,3608.5375421835774,2004-01-17T00:00:00,12,S
1890.3736341616152,4249.220006754109,2004-01-17T00:00:00,13,T
1288.7028311640652,2869.647537386323,2004-01-17T00:00:00,14,K/W
1927.5217461556008,4178.860820322613,2004-01-17T00:00:00,15,R/N
1501.2911702569754,3368.269223668345,2004-01-17T00:00:00,16,M/E
1253.25552740306,2729.568411954437,2004-01-17T00:00:00,17,M/W
1019.0049786892163,2250.7542268496304,2004-01-17T00:00:00,18,H/E
1154.1161916202589,2488.7925714673515,2004-01-17T00:00:00,19,K/E
1628.5681127421967,3482.3880422862608,2004-01-17T00:00:00,20,P/S
1440.1649282110575,3338.169345932269,2004-01-17T00:00:00,21,P/N
1112.255704573568,2234.9354564428195,2004-02-02T00:00:00,1,A
712.726082984082,1426.5402729681828,2004-02-02T00:00:00,2,B
800.0216243480231,1511.8048697723873,2004-02-02T00:00:00,3,C
1031.233297490329,1928.099979162691,2004-02-02T00:00:00,4,D
979.0586860940975,1847.0698485133648,2004-02-02T00:00:00,5,E
1119.2130415287786,2152.730634962436,2004-02-02T00:00:00,6,F/S
1283.8293396655586,2376.4642162352543,2004-02-02T00:00:00,7,G/S
1276.6370372139436,2300.893766757227,2004-02-02T00:00:00,8,F/N
1212.3546976129542,2280.7024124124036,2004-02-02T00:00:00,9,G/N
1509.9961647576636,3281.683213428536,2004-02-02T00:00:00,10,N
2111.521616938216,4082.4088202103017,2004-02-02T00:00:00,11,R/C
1699.490180377771,3110.1174761628527,2004-02-02T00:00:00,22,R/S
1218.0678244612022,2186.60367865962,2004-02-02T00:00:00,23,H/W
1133.4626716003052,2277.2492374580747,2004-02-02T00:00:00,24,L
1751.1244820158565,3733.732885700277,2004-02-02T00:00:00,12,S
1932.5849430631035,4190.707693412187,2004-02-02T00:00:00,13,T
1518.3634728496152,2720.667033805354,2004-02-02T00:00:00,14,K/W
1967.3426750540887,3936.308198299035,2004-02-02T00:00:00,15,R/N
1736.8416330276807,3264.3020472061494,2004-02-02T00:00:00,16,M/E
1513.7301439626856,2706.096151407704,2004-02-02T00:00:00,17,M/W
1269.8960564059512,2287.590864401029,2004-02-02T00:00:00,18,H/E
1421.2679514436509,2584.123170042281,2004-02-02T00:00:00,19,K/E
1871.417249761931,3374.3587809914593,2004-02-02T00:00:00,20,P/S
1562.448226778274,3131.9761415954854,2004-02-02T00:00:00,21,P/N
931.6471518679393,2266.422107809099,2004-02-18T00:00:00,1,A
615.5231133658173,1354.2539583789426,2004-02-18T00:00:00,2,B
765.539955412851,1612.5207680482536,2004-02-18T00:00:00,3,C
912.0635984599027,1853.7012933026886,2004-02-18T00:00:00,4,D
971.2708712685356,1904.1039016136301,2004-02-18T00:00:00,5,E
1074.5266308860162,2109.3994326974953,2004-02-18T00:00:00,6,F/S
1018.3807551219933,2001.756217675662,2004-02-18T00:00:00,7,G/S
1125.7417183147427,2109.658984247788,2004-02-18T00:00:00,8,F/N
1110.8549570048326,2153.932696392801,2004-02-18T00:00:00,9,G/N
1494.211736206944,3202.905761955681,2004-02-18T00:00:00,10,N
1846.7905346797259,3939.213617113826,2004-02-18T00:00:00,11,R/C
1408.6161949543769,2916.6972046698606,2004-02-18T00:00:00,22,R/S
1217.4803894172999,2133.14245980213,2004-02-18T00:00:00,23,H/W
1069.997101335478,2275.8593016795608,2004-02-18T00:00:00,24,L
1666.1842549909652,3511.835641408003,2004-02-18T00:00:00,12,S
1631.5497425932695,3545.0762677880243,2004-02-18T00:00:00,13,T
1430.6718014319315,2649.8771429606422,2004-02-18T00:00:00,14,K/W
1808.2720846793172,3719.245868250575,2004-02-18T00:00:00,15,R/N
1558.7639605568884,3082.400952142853,2004-02-18T00:00:00,16,M/E
1412.8611904910024,2640.4898795146773,2004-02-18T00:00:00,17,M/W
1134.7969366355835,2267.0855760752265,2004-02-18T00:00:00,18,H/E
1266.0354292696234,2491.3237707077387,2004-02-18T00:00:00,19,K/E
1631.0110634831253,3277.674917732935,2004-02-18T00:00:00,20,P/S
1392.5564595641592,3032.9080039640407,2004-02-18T00:00:00,21,P/N
1054.475542148457,2694.3620296661124,2004-03-05T00:00:00,1,A
633.5246128511874,1612.8820046353467,2004-03-05T00:00:00,2,B
824.8956180437442,1974.2171406760226,2004-03-05T00:00:00,3,C
1151.3592931178466,2542.717530730257,2004-03-05T00:00:00,4,D
981.0074725339737,2430.716717897149,2004-03-05T00:00:00,5,E
979.6185140131006,2163.018248701119,2004-03-05T00:00:00,6,F/S
1099.206339704033,2503.972107895007,2004-03-05T00:00:00,7,G/S
1206.7214618386708,2444.494446079368,2004-03-05T00:00:00,8,F/N
1027.358171141549,2104.3387822956024,2004-03-05T00:00:00,9,G/N
1446.9531261860898,3149.07286552421,2004-03-05T00:00:00,10,N
1729.237360414108,3723.455680690351,2004-03-05T00:00:00,11,R/C
1419.5833769309652,2822.8349612367433,2004-03-05T00:00:00,22,R/S
1232.4289941385312,2280.71756112044,2004-03-05T00:00:00,23,H/W
1155.3356124577406,2294.393983886785,2004-03-05T00:00:00,24,L
1691.2855652780172,3473.650494000944,2004-03-05T00:00:00,12,S
1589.5598245903266,3520.901885630316,2004-03-05T00:00:00,13,T
1341.373011518325,2598.560534020925,2004-03-05T00:00:00,14,K/W
1809.5741195348755,3768.869191384332,2004-03-05T00:00:00,15,R/N
1484.786065106166,3032.6026880565328,2004-03-05T00:00:00,16,M/E
1429.7141326559156,2757.0465203953886,2004-03-05T00:00:00,17,M/W
1163.636823213663,2236.3666389145387,2004-03-05T00:00:00,18,H/E
1324.5043693708008,2533.1571628223073,2004-03-05T00:00:00,19,K/E
1677.847428861095,3270.97728962147,2004-03-05T00:00:00,20,P/S
1332.4028923234441,2957.4618629709626,2004-03-05T00:00:00,21,P/N
986.8759934971583,1996.553728118758,2004-03-21T00:00:00,1,A
605.220648327031,1290.6813156542094,2004-03-21T00:00:00,2,B
775.0127538961326,1410.7901056795142,2004-03-21T00:00:00,3,C
1155.4856717529508,2136.0038979078026,2004-03-21T00:00:00,4,D
1042.662097958132,2031.391547723401,2004-03-21T00:00:00,5,E
1099.0955133541183,2171.9210396920985,2004-03-21T00:00:00,6,F/S
1204.469412942211,2263.7647693886897,2004-03-21T00:00:00,7,G/S
1175.8012055332429,2244.6504990708263,2004-03-21T00:00:00,8,F/N
1079.6894308255123,2077.796569090491,2004-03-21T00:00:00,9,G/N
1388.0744251224307,2806.729274367771,2004-03-21T00:00:00,10,N
1673.2658580843167,3356.648296835336,2004-03-21T00:00:00,11,R/C
1358.5906537502522,2637.3022672955553,2004-03-21T00:00:00,22,R/S
1242.7858326239018,2179.851121971278,2004-03-21T00:00:00,23,H/W
1150.9691419387284,2186.260762600289,2004-03-21T00:00:00,24,L
1658.4485496733173,3189.2094348203136,2004-03-21T00:00:00,12,S
1520.556112533018,3172.1440321456676,2004-03-21T00:00:00,13,T
1381.8001123568126,2501.90833042333,2004-03-21T00:00:00,14,K/W
1775.2762984181902,3472.211785359359,2004-03-21T00:00:00,15,R/N
1461.527387369687,2776.5459760288777,2004-03-21T00:00:00,16,M/E
1367.8335278150766,2512.2508800280757,2004-03-21T00:00:00,17,M/W
1237.595518650572,2211.0608356679136,2004-03-21T00:00:00,18,H/E
1312.8038443255216,2430.27808699588,2004-03-21T00:00:00,19,K/E
1645.0362203020527,3125.5669448784342,2004-03-21T00:00:00,20,P/S
1345.8600371189775,2666.1588743522493,2004-03-21T00:00:00,21,P/N
1260.4849787025405,2092.3272667282954,2004-04-06T00:00:00,1,A
866.7527545577451,1516.6320048877703,2004-04-06T00:00:00,2,B
948.1559633739437,1706.001481274865,2004-04-06T00:00:00,3,C
1364.8769935784594,2213.917497324959,2004-04-06T00:00:00,4,D
1365.3580756841636,2304.2469710739583,2004-04-06T00:00:00,5,E
1352.087729510454,2331.1780104358413,2004-04-06T00:00:00,6,F/S
1493.721907161972,2472.706302819637,2004-04-06T00:00:00,7,G/S
1416.104262624682,2496.8064693564825,2004-04-06T00:00:00,8,F/N
1305.119918734266,2271.9796768109263,2004-04-06T00:00:00,9,G/N
1624.9849549674534,3005.9525834728856,2004-04-06T00:00:00,10,N
2071.956457629643,3761.873374370371,2004-04-06T00:00:00,11,R/C
1652.6248257465534,2953.7449452989567,2004-04-06T00:00:00,22,R/S
1556.060842142415,2388.208102715557,2004-04-06T00:00:00,23,H/W
1295.4093282362658,2205.4398917966896,2004-04-06T00:00:00,24,L
1763.4921260704755,3411.5861705266357,2004-04-06T00:00:00,12,S
1685.832163074955,3424.241403463513,2004-04-06T00:00:00,13,T
1703.5811188943005,2749.6234104602045,2004-04-06T00:00:00,14,K/W
2096.144699812692,3711.8674827927034,2004-04-06T00:00:00,15,R/N
1809.8519710674245,2941.554915396331,2004-04-06T00:00:00,16,M/E
1562.723286406039,2608.3130758571147,2004-04-06T00:00:00,17,M/W
1306.7379397951277,2306.749711623169,2004-04-06T00:00:00,18,H/E
